cliente_id,probabilidad,nivel_riesgo,motivo_principal,top_3_motivos,Contract,InternetService,PaymentMethod,tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents
6713-OKOMC,0.1936231496276557,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,10,29.75,301.9,0,No,No
5198-EFNBM,0.19313366867535864,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Electronic check,57,90.65,5199.8,1,Yes,No
0701-TJSEF,0.1928195186503427,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo mensual | Seguridad en línea: no,Month-to-month,DSL,Bank transfer (automatic),9,68.25,576.95,0,No,No
2155-AMQRX,0.19172041652032662,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Credit card (automatic),28,54.9,1505.15,0,No,No
1264-FUHCX,0.19118424607642107,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,One year,DSL,Credit card (automatic),49,56.3,2780.6,0,Yes,No
4946-EDSEW,0.1905403963205982,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Seguridad en línea: no | Tipo de contrato: mes a mes,Month-to-month,No,Mailed check,11,19.25,180.3,0,Yes,Yes
0257-KXZGU,0.1901386643057619,MEDIO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Cargo acumulado,Month-to-month,DSL,Bank transfer (automatic),32,62.45,2045.55,0,Yes,Yes
0665-XHDJU,0.19005098203915705,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,Fiber optic,Electronic check,72,99.4,7285.7,0,Yes,No
5236-XMZJY,0.19003397008745174,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Bank transfer (automatic),42,59.65,2536.55,0,No,No
0178-CIIKR,0.18889238919255485,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,No,Mailed check,3,19.95,58.0,0,No,No
2019-HDCZY,0.18836260725020568,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,Fiber optic,Electronic check,63,102.6,6296.75,0,Yes,No
3487-EARAT,0.18749296883873928,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,DSL,Credit card (automatic),70,74.1,5222.3,0,Yes,Yes
1360-XFJMR,0.18721032214798938,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Credit card (automatic),67,109.7,7344.45,0,Yes,No
7054-ENNGU,0.18718103147369955,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo mensual | Servicio de internet: DSL,Month-to-month,DSL,Mailed check,9,50.85,466.6,0,Yes,No
6497-TILVL,0.1866724319160958,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Seguridad en línea: no | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,7,50.7,350.35,0,Yes,Yes
9033-EOXWV,0.18569977209055827,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Soporte técnico: no,One year,DSL,Mailed check,12,74.05,872.65,0,No,No
9351-HXDMR,0.1852590419832835,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: dos años | Tipo de contrato: mes a mes,Two year,Fiber optic,Credit card (automatic),72,110.9,8240.85,0,Yes,No
9926-PJHDQ,0.18396605579704323,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Tipo de contrato: dos años,Two year,DSL,Bank transfer (automatic),72,76.8,5468.45,0,Yes,Yes
5473-KHBPS,0.1836901479777883,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Credit card (automatic),52,95.7,4976.15,0,Yes,Yes
6890-PFRQX,0.18295751416664915,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo mensual | Seguridad en línea: no,Month-to-month,DSL,Mailed check,18,69.5,1199.4,0,No,No
3506-OVLKD,0.1823512864090686,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Bank transfer (automatic),35,26.2,954.9,0,No,No
7663-CUXZB,0.18178813379069425,MEDIO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,Fiber optic,Electronic check,59,113.75,6561.25,0,Yes,No
4079-VTGLK,0.1812758088126808,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,DSL,Electronic check,30,74.85,2181.75,1,Yes,No
9039-RBEEE,0.18106632119397606,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Credit card (automatic),39,48.95,1880.85,0,No,No
4830-FAXFM,0.18092896138154455,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,No,Credit card (automatic),19,24.1,439.2,0,No,Yes
5081-NWSUP,0.1802451924935954,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Cargo mensual,One year,DSL,Mailed check,10,64.9,685.55,0,No,No
5514-YQENT,0.17986988567937848,MEDIO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Seguridad en línea: no,Two year,Fiber optic,Electronic check,41,111.15,4507.15,0,No,Yes
2446-ZKVAF,0.17953209052280375,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo mensual | Antigüedad,Month-to-month,DSL,Credit card (automatic),18,56.8,1074.65,0,Yes,No
0254-KCJGT,0.17908229568404171,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,DSL,Credit card (automatic),52,81.4,4354.45,0,Yes,No
6075-QMNRR,0.1790357407259745,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Bank transfer (automatic),52,49.75,2535.55,0,No,No
0516-UXRMT,0.17837837308775475,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,Fiber optic,Electronic check,62,92.05,5755.8,0,No,No
1087-UDSIH,0.1782971002979279,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Soporte técnico: no | Tipo de contrato: mes a mes,Month-to-month,No,Mailed check,3,19.6,59.75,0,No,No
2171-UDMFD,0.17705534102823492,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,Month-to-month,No,Credit card (automatic),32,19.45,674.55,0,Yes,Yes
8582-KRHPJ,0.17703805417732815,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Seguridad en línea: no,Month-to-month,DSL,Mailed check,50,35.0,1782.4,0,No,No
7266-GSSJX,0.17696497246549384,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Cargo mensual | Servicio de internet: fibra óptica,Month-to-month,No,Electronic check,11,20.45,250.8,0,Yes,Yes
3982-XWFZQ,0.17587016861842492,MEDIO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Cargo acumulado,Month-to-month,DSL,Electronic check,42,50.25,2203.65,0,Yes,No
9308-ANMVE,0.1747739768726376,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Electronic check,47,55.3,2654.05,0,No,Yes
8713-IGZSO,0.1745048365460607,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Soporte técnico: no | Tipo de contrato: mes a mes,Month-to-month,No,Mailed check,2,24.85,62.0,0,No,No
9822-BIIGN,0.17345409638228762,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Electronic check,53,71.85,3827.9,0,Yes,Yes
1131-SUEKT,0.1733875404719826,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,Fiber optic,Bank transfer (automatic),61,98.45,6145.2,0,Yes,Yes
4700-UBQMV,0.17311868444516496,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Seguridad en línea: no,One year,DSL,Bank transfer (automatic),21,75.9,1549.75,0,Yes,Yes
2748-MYRVK,0.17311832546966402,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Bank transfer (automatic),63,99.9,6137.0,0,No,No
2969-WGHQO,0.1724340440911976,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Seguridad en línea: no,One year,DSL,Electronic check,7,69.45,477.05,0,Yes,Yes
5446-DKWYW,0.17063072025541895,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,DSL,Electronic check,61,65.2,3965.05,1,Yes,Yes
0289-IVARM,0.17055616248685365,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Electronic check,35,60.55,1982.6,0,No,No
0463-WZZKO,0.169095553563104,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Soporte técnico: no | Tipo de contrato: mes a mes,Month-to-month,No,Credit card (automatic),3,20.75,67.1,0,No,No
0816-TSPHQ,0.1690447873971309,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Tipo de contrato: mes a mes | Soporte técnico: no,Month-to-month,No,Mailed check,2,20.75,44.2,0,No,No
6967-PEJLL,0.16765582962872252,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Método de pago: cheque electrónico,One year,DSL,Electronic check,37,40.2,1525.35,0,Yes,Yes
7641-TQFHN,0.1675148845639934,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,Fiber optic,Mailed check,39,100.55,3895.35,0,No,Yes
5850-BDWCY,0.167506915773341,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,No,Mailed check,6,20.2,123.65,0,No,No
1370-GGAWX,0.16727486579004117,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Electronic check,46,94.15,4408.45,0,No,No
9163-GHAYE,0.16722311904746892,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo acumulado | Cargo mensual,Month-to-month,DSL,Electronic check,15,48.85,736.8,0,No,No
7789-CRUVC,0.16624554719304746,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Credit card (automatic),61,94.2,5895.45,1,Yes,No
9715-WZCLW,0.16599567600443987,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,Fiber optic,Electronic check,71,97.2,6910.3,0,Yes,Yes
7691-XVTZH,0.16541691615973828,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,Fiber optic,Bank transfer (automatic),68,89.95,5974.3,0,Yes,No
7750-EYXWZ,0.16537064924103487,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Cargo mensual,One year,DSL,Electronic check,12,60.65,743.3,0,No,No
7838-LAZFO,0.1651334919965762,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,DSL,Bank transfer (automatic),45,78.8,3597.5,0,Yes,No
0447-BEMNG,0.16471297600697557,MEDIO,Antigüedad,Antigüedad | Seguridad en línea: no | Cargo acumulado,Month-to-month,DSL,Bank transfer (automatic),48,45.3,2145.0,0,Yes,No
3694-GLTJM,0.16444631673143986,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Soporte técnico: no | Servicio de internet: fibra óptica,Month-to-month,No,Credit card (automatic),5,19.65,92.05,0,No,No
3324-OIRTO,0.16320095367082338,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,Fiber optic,Bank transfer (automatic),71,104.65,7288.4,0,Yes,Yes
3780-DDGSE,0.16249989266430495,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Antigüedad | Cargo acumulado,Month-to-month,DSL,Electronic check,35,76.05,2747.2,1,Yes,Yes
6682-QJDGB,0.16187658669786203,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Mailed check,40,55.25,2139.2,0,No,Yes
4002-BQWPQ,0.16172070872053573,MEDIO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo acumulado | Soporte técnico: no,Month-to-month,DSL,Bank transfer (automatic),25,81.75,2028.8,0,No,No
3766-EJLFL,0.16165841083714094,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Tipo de contrato: dos años,Two year,Fiber optic,Bank transfer (automatic),68,109.05,7508.55,0,Yes,Yes
0743-HRVFF,0.16127611757042276,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,One year,DSL,Electronic check,51,56.15,2898.95,0,Yes,Yes
7690-KPNCU,0.1609883189937562,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,DSL,Credit card (automatic),64,73.05,4688.65,0,Yes,Yes
4353-HYOJD,0.16091656799448734,MEDIO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Cargo mensual,Month-to-month,DSL,Mailed check,27,49.85,1336.15,0,Yes,Yes
5524-KHNJP,0.1600550722737522,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,One year,DSL,Credit card (automatic),33,74.75,2453.3,0,Yes,Yes
5468-BPMMO,0.1597718030073164,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,No,Electronic check,46,19.6,851.2,0,Yes,No
3623-FQBOX,0.15693180973299423,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Tipo de contrato: mes a mes | Soporte técnico: no,Month-to-month,No,Mailed check,21,19.95,416.4,0,No,No
2843-CQMEG,0.1558017392681846,MEDIO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Cargo acumulado,Month-to-month,DSL,Mailed check,24,49.7,1218.25,0,No,No
5808-TOTXO,0.15554307757707564,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Antigüedad,One year,No,Credit card (automatic),3,20.55,57.4,0,No,Yes
5014-WUQMG,0.1551909266490961,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Electronic check,47,96.1,4391.45,0,Yes,Yes
0440-QEXBZ,0.15506329021893556,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Mailed check,44,50.15,2139.1,0,No,No
8727-XDPUD,0.1539307685228998,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,DSL,Credit card (automatic),37,35.8,1316.9,0,No,No
4419-UJMUS,0.15383333510570907,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Antigüedad,Two year,Fiber optic,Electronic check,69,99.35,6856.45,0,Yes,Yes
5498-IBWPI,0.15127258083578943,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,DSL,Credit card (automatic),66,49.4,3251.85,0,Yes,Yes
3896-RCYYE,0.1511067693682904,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Soporte técnico: no,Month-to-month,DSL,Credit card (automatic),67,53.4,3579.15,0,No,No
1707-HABPF,0.1507951263860369,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,Fiber optic,Bank transfer (automatic),46,91.3,4126.35,1,No,No
6776-TLWOI,0.1507267307632295,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Tipo de contrato: mes a mes | Soporte técnico: no,Month-to-month,No,Mailed check,3,19.85,64.55,0,No,No
2967-MXRAV,0.150573264986952,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,No,Mailed check,1,18.8,18.8,0,Yes,Yes
1131-ALZWV,0.1483081825790051,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Servicio de internet: fibra óptica,One year,No,Bank transfer (automatic),24,24.6,605.25,0,No,No
7636-PEPNS,0.14814597905174828,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,DSL,Mailed check,58,44.1,2413.05,0,Yes,Yes
2659-VXMWZ,0.14689720775633075,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,Fiber optic,Electronic check,67,111.3,7482.1,0,Yes,Yes
9610-WCESF,0.14677006857266903,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,DSL,Electronic check,67,43.9,3097.2,0,No,No
4751-ERMAN,0.14284336918679977,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Tipo de contrato: dos años,Two year,DSL,Bank transfer (automatic),72,75.4,5480.25,0,Yes,Yes
5442-BXVND,0.14282669355005867,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,No,Bank transfer (automatic),33,24.25,838.5,0,Yes,Yes
2923-ARZLG,0.14273884125278194,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,One year,No,Mailed check,0,19.7,,0,Yes,Yes
1929-ZCBHE,0.14202254510145054,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,DSL,Electronic check,47,40.3,1794.8,0,Yes,Yes
2323-ARSVR,0.14194046165341961,MEDIO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,Fiber optic,Electronic check,67,111.05,7321.05,0,Yes,No
5445-PZWGX,0.1414963235104601,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,Fiber optic,Electronic check,62,102.0,6529.25,0,No,No
4213-HKBJO,0.14136113275290307,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Tipo de contrato: dos años | Seguridad en línea: no,Two year,No,Credit card (automatic),33,25.7,826.1,0,No,No
2839-RFSQE,0.14110817027299816,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Cargo mensual | Tipo de contrato: mes a mes,Month-to-month,No,Mailed check,2,20.65,38.7,0,No,No
2541-YGPKE,0.1401945291570684,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Cargo mensual | Servicio de internet: fibra óptica,One year,DSL,Credit card (automatic),42,63.7,2763.35,0,Yes,Yes
0868-VJRDR,0.13966721149958392,MEDIO,Tipo de contrato: dos años,Tipo de contrato: dos años | Tipo de contrato: mes a mes | Antigüedad,Two year,Fiber optic,Credit card (automatic),64,104.05,6605.55,0,Yes,No
2159-TURXX,0.1392402857880334,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,No,Credit card (automatic),5,20.05,95.55,0,No,No
5469-CTCWN,0.1389084844446617,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,One year,Fiber optic,Electronic check,61,106.0,6547.7,0,Yes,Yes
4701-MLJPN,0.1388603181589113,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,DSL,Electronic check,31,55.25,1715.65,0,No,No
4701-AHWMW,0.13873174872292549,MEDIO,Antigüedad,Antigüedad | Cargo acumulado | Soporte técnico: no,Month-to-month,DSL,Bank transfer (automatic),55,54.55,2978.3,0,Yes,No
7971-HLVXI,0.1381154732444507,MEDIO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Tipo de contrato: dos años,Two year,Fiber optic,Credit card (automatic),72,84.5,6130.85,0,Yes,Yes
4501-UYKBC,0.13763749199897105,MEDIO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo acumulado,One year,DSL,Credit card (automatic),46,69.1,3255.35,1,No,No
4396-KLSEH,0.13758730364879398,MEDIO,Seguridad en línea: no,Seguridad en línea: no | Soporte técnico: no | Servicio de internet: fibra óptica,Month-to-month,No,Electronic check,4,19.85,63.0,0,No,No
